host_id,text,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
5680409,Graduated with degrees in psychology and sociology from Hunter College in New York City.,0,0,1,0,0,0,0,0,0
5680409,Currently employed as research assistant with Columbia University and the New York State Psychiatric Institute.,0,0,1,0,0,0,0,0,0
5680409,This is my second time around in academia.,0,0,1,0,0,0,0,0,0
5680409,I originally studied international banking and after 12 years in corporate America decided I wanted to become a clinical neuropsychologist and treat vets with PTSD and other anxiety disorders.,0,0,1,0,0,0,0,0,0
5680409,Hopefully I will find myself enrolled in a PhD program very soon.,0,0,1,0,0,0,0,0,0
5680409,Five things I can't live without 1.),1,0,0,0,0,0,0,0,0
5680409,"lemon lime seltzer water, 2.)",0,0,0,0,0,0,0,0,1
5680409,"my Yorkie, 3.)",0,0,0,1,0,0,0,0,0
5680409,"family, 4.)",0,0,0,1,0,0,0,0,0
5680409,research in the field of neuroscience and 5.),0,0,1,0,0,0,0,0,0
5680409,vacations.,0,0,0,0,0,0,0,0,1
5680409,"My favorite foods/drinks are sushi, lots of fresh seafood, rose champagne, more sushi and Jack Daniels.",1,0,0,0,0,0,0,0,0
5680409,My dream vacation would be to spend two weeks in Tahiti living on a house boat.,0,0,0,0,0,0,1,0,0
5680409,Favorite movies are Moonstruck and Bronx Tale.,1,0,0,0,0,0,0,0,0
5680409,"Favorite TV shows are Criminal Minds, Downton Abbey and Blue Bloods.",1,0,0,0,0,0,0,0,0
9965516,"I, Andrew,  live here in Brooklyn with my fiance Annie.",0,0,0,1,0,1,0,0,0
9965516,She is an actress and I am a real estate agent.,0,0,1,0,0,0,0,0,0
9965516,We've been living here for 3 years.,0,0,0,0,0,1,0,0,0
9965516,"Annie is originally from Kingston, Ontario and I'm from Fairfax, Virginia.",0,0,0,1,0,1,0,0,0
9965516,We love living in Prospect Heights.,0,0,0,0,0,1,0,0,0
9965516,There is so much to do - a bunch of bars and all different types of cuisine at the dozens of restaurants.,0,0,0,0,0,1,0,0,0
9965516,"Prospect Park is only a few blocks away, as well as the Brooklyn Library and the Brooklyn Museum.",0,0,0,0,0,1,0,1,0
9965516,We are two blocks from the Barclays Center and Atlantic Terminal where you can get 9 different trains into Manhattan or the Long Island Railroad to go out to the beaches of Long Island.,0,0,0,0,0,1,0,0,0
9965516,"We love it, and we're sure you'll love it too!",0,0,0,0,0,0,0,1,0
9173703,"Young Scottish professional living in the Big Apple, love socialising with friends, soccer, travelling the world, and going back to Scotland!",1,0,1,0,0,1,1,0,0
9173703,"Travel alot with work, so happy for people to enjoy my apartment when I am not here.",0,0,1,0,0,0,1,1,0
22982702,"A perfect spot for your stay in Greenwich Village...clean, quiet, and completely updated!",0,0,0,0,0,1,0,1,0
22982702,"Located on Bleecker St, you'll be in the heart of the neighborhood with easy access to Soho, the subway, and an abundance of restaurants.",0,0,0,0,0,1,0,1,0
22982702,"The apartment features wifi, cable TV, and a well-stocked kitchen.",0,0,0,0,0,0,0,1,0
22982702,Sleeps 2.,0,0,0,0,0,0,0,1,0
9522475,"From NYC
Went to School out West
Love making my guests feel at home",0,0,0,0,0,1,0,1,0
650107,"Live in Boulder, CO and spend time in SF and NYC.",0,0,0,0,0,1,0,0,0
650107,"Spent 11 years abroad in Munich, London and Amsterdam.",0,0,0,0,0,1,0,0,0
24462930,I have a very relaxed lifestyle.,0,0,0,0,1,0,0,0,0
24462930,"I enjoy weekend brunches, shopping, cooking and hanging out with those that are important to me.",1,0,0,0,0,0,0,0,0
24462930,I have a moderately flexible schedule and during the down time I like to catch up on shows and maybe grab a cold drink.,1,0,0,0,0,0,0,0,0
24462930,Looking forward to meeting you!,0,0,0,0,0,0,0,1,0
10595115,Happy loving new yorker,0,0,0,0,1,1,0,0,0
3864482,"I'm from Seattle, graduated from Brown University and currently work at Pave, a startup in NYC.",0,0,1,0,0,1,0,0,0
575145,"Quaint room in a great neighborhood, Astoria.",0,0,0,0,0,1,0,1,0
295544,"Photographer based in Brooklyn, NY.",0,0,1,0,0,1,0,0,0
3279333,Hi!,0,0,0,0,0,0,0,1,0
3279333,"I am a young professional who lives in Rowayton, CT and loves to travel.",0,0,0,0,0,1,1,0,0
407078,"Young professional living in Brooklyn, NY.",0,0,1,0,0,1,0,0,0
407078,Love to travel and host!,0,0,0,0,0,0,1,1,0
7338,"Hello,
I am French, I have lived in the US for a while,
let me know if you need more info,
All the best,
A",0,0,0,0,0,1,0,1,0
49366,Live & work in NYC & frequent world traveller.,0,0,0,0,0,1,1,0,0
2873394,NYC-based Artist/freelancer who has been living in my apartment for 5 years.,0,0,1,0,0,1,0,0,0
2873394,"I love music, great food & art. ",1,0,0,0,0,0,0,0,0
11976676,"Psychotherapist, sex therapist and author.",0,0,1,0,0,0,0,0,0
24705035,"Hi,
My name is Carsten.",0,0,0,0,0,0,0,0,0
24705035,I'm a musician and a small business owner.,1,0,1,0,0,0,0,0,0
24705035,I'm married and my wife and I just had a baby girl.,0,0,0,1,0,0,0,0,0
24705035,We are originally from Hawaii but we live in and love Brooklyn and love to share our wonderful city with our guests.,0,0,0,0,0,1,0,1,0
24705035,We love to travel and when we do we use Airbnb.,0,0,0,0,0,0,1,0,0
24705035,We think it's a great community and know that you'll have a great time when you use Airbnb.,0,0,0,0,0,0,0,1,0
16607025,Aloha!,0,0,0,0,0,0,0,0,1
16607025,My name is Kaitlin and I am originally from California.,0,0,0,0,0,1,0,0,0
16607025,I grew up in Southern California and I went to school up north at Santa Clara University.,0,0,1,0,0,1,0,0,0
16607025,I currently reside in the Big Apple and work in digital ad sales during the day.,0,0,1,0,0,1,0,0,0
16607025,"At night and on the weekends I love to explore, work out (especially run and attend November Project) and blog.",1,0,0,0,0,0,0,0,0
16607025,I love to have a good time but am not much of a club or party animal.,1,0,0,0,1,0,0,0,0
16607025,I'm a very clean and considerate individual who believes in leaving a place better than when I arrived.,0,0,0,0,1,0,0,1,0
16607025,"Feel free to check out my blog: (website hidden)

""Do what you love and love what you do""",0,1,0,0,0,0,0,0,0
3054938,"You'd be renting from me (Vintage clothing buyer/ Fine artist), 25 years old.",0,0,1,0,0,0,0,0,0
3054938,I am super easy going with a soft spot for history and art.,1,0,0,0,1,0,0,0,0
3054938,"You may also meet my 2 other roommates, Kody (luxury goods company proprietor), 30 years old, likes to do yoga in the living room then there is, DJ (freelance writer), 33 years old, great conversationalist.",0,0,1,1,0,0,0,0,0
3054938,"And of course, my sweet and gentle Penny (Coon hound puppy), 5 years old, who loves to stay cozy curled up on the couch :)

We all like having a good time.",0,0,0,1,0,0,0,0,0
3054938,"We love cooking at the house, talking about music and film, and taking Penny for long walks throughout neighborhood.",1,0,0,1,0,0,0,0,0
14381346,"My stepfather, Raul, and I are from the Dominican Republic.",0,0,0,1,0,1,0,0,0
14381346,We are friendly and accommodating.,0,0,0,0,1,0,0,0,0
14381346,I came to NYC when I was 7 years old.,0,0,0,0,0,1,0,0,0
14381346,I've lived in manhattan and the Bronx.,0,0,0,0,0,1,0,0,0
14381346,When I'm not at work I like to relax at home or go out with my girlfriend.,1,0,0,1,0,0,0,0,0
9952740,"Friendly, responsive, long time New York resident.",0,0,0,0,1,1,0,1,0
9952740,"I live close by, and am happy to help with recommendations and support while you're here. ",0,0,0,0,0,0,0,1,0
380073,I'm a professional guy who loves to travel!,0,0,1,0,0,0,1,0,0
380073,I'm a foodie by nature and my favorite kinds of vacations involve eating tons of whatever is a local favorite.,1,0,0,0,0,0,1,0,0
380073,I've been an urbanite for over 10 years and a New Yorker for over 2.,0,0,0,0,0,1,0,0,0
380073,I really love the vibrant nature of living in a city.,0,0,0,0,0,1,0,0,0
380073,"When I travel, I'm rarely in the place I stay, because that just means less eating time :-)

As a host, it's important to me that everyone is comfy and my place is exactly the way I'd want it when traveling - clean, clutter free and comfortable.",0,0,0,0,0,0,1,1,0
380073,I'm happy to recommend some local food options or share my favorite finds. ,0,0,0,0,0,0,0,1,0
21024840,I am a working professional.,0,0,1,0,0,0,0,0,0
21024840,"I moved to NYC seven years ago for grad school, fell in love with the city and never left.",0,0,1,0,0,1,0,0,0
21024840,I have an amazing apartment that I love to share with other travelers.,0,0,0,0,0,0,0,1,0
21024840,I am more than willing to help you with anything you need while staying in NYC.,0,0,0,0,0,1,0,1,0
21024840,I look forward to hearing from you :),0,0,0,0,0,0,0,1,0
5026114,"Student, future medicine woman, and musician who's lived in these awesome lofts for almost 10 years!",1,0,1,0,0,0,0,0,0
5026114,"I love contributing to the welcoming community of Bushwick and Williamsburg by hosting various events, sharing our unique space, and making new friends.",1,0,0,0,0,0,0,0,0
5026114,Join us!,0,0,0,0,0,0,0,1,0
2879926,I love my home.,0,0,0,0,0,0,0,1,0
2879926,I love my neighborhood.,1,0,0,0,0,0,0,0,0
2879926,I love my fellow Brooklynites.,0,0,0,0,0,1,0,0,0
2879926,You will too.,0,0,0,0,0,0,0,0,1
2879926,5 things I can't live without?,1,0,0,0,0,0,0,0,0
2879926,"Strong coffee, a good farmer's market, a gorgeous park to run in, and my comfy bed.",1,0,0,0,0,0,0,1,0
2879926,"I keep my home neat and clean, so I do the same when I stay with others.",0,0,0,0,0,0,0,1,0
2879926,"When I travel, I'm not in the space much.",0,0,0,0,0,0,1,0,0
2879926,"I mostly need a clean, comfortable place to sleep.",0,0,0,0,0,0,0,0,0
2879926,I'm usually out the door within an hour or 90 minutes in the morning.,0,0,0,0,0,0,0,1,0
2879926,"At night, I keep things pretty quiet and chill before bed.",0,0,0,0,1,0,0,0,0
2879926,I'm usually too exhausted from the day's activities to stay up too late while traveling.,0,0,0,0,0,0,1,0,0
2879926,"In terms of hosting, I just want people to be comfortable and enjoy my home.",0,0,0,0,0,0,0,1,0
2879926,I look for low-key guests who will be courteous to my neighbors and respectful of my space and belongings.,0,0,0,0,0,0,0,1,0
2879926,But what I love most is the idea of visitors getting to experience Brooklyn. ,0,0,0,0,0,0,0,0,0
1939728,"Born in Brooklyn, came back to NY (Manhattan - sorry!)",0,0,0,0,0,1,0,0,0
1939728,"after many years abroad (Chicago, NJ, Japan).",0,0,0,0,0,0,1,0,0
1939728,"A runner, reader, motorcyclist, traveler.",1,0,0,0,0,0,0,0,0
1939728,"I've owned various business - language education, tourism, transportation.",0,0,1,0,0,0,0,0,0
1939728,"Currently a B&B owner and a partner in a public relations agency specializing in food, wine, spirits, travel, lifestyle.",1,0,1,0,0,0,0,0,0
1939728,"I love to welcome guests from all over, especially international travelers.",0,0,0,0,0,0,0,1,0
1939728,I love to chat with my guests over morning coffee - about New York and the world.,0,0,0,0,0,0,0,1,0
1939728,"As the song says, ""I don't get around much anymore"", but I don't have to, because the world comes to me! ",0,1,0,0,0,0,0,0,0
862625,I live in NYC with my husband and 2 little girls.,0,0,0,1,0,1,0,0,0
862625,"I enjoy reading, practicing yoga, talking nutrition, and traveling. ",1,0,0,0,0,0,1,0,0
8589244,We're creative people that have a cozy home that we like to share with people while we're out. ,0,0,0,0,1,0,0,1,0
23314415,"Life is beautiful, so let's enjoy it. ",0,1,0,0,0,0,0,0,0
2702011,I am a clinical psychology doctoral student living in Manhattan with my tech startup boyfriend.,0,0,1,1,0,1,0,0,0
2702011,"I love good eats, good wine, and spending quality time with friends.",1,0,0,0,0,0,0,0,0
2702011,Helping kids and families is my passion.,1,0,0,0,0,0,0,0,0
2702011,"In my spare time, I care for pups, spend time outside, and take dance classes.",1,0,0,0,0,0,0,0,0
2702011,I am looking to provide a comfortable stay for families exploring NYC.,0,0,0,0,0,1,0,1,0
708772,I am a product strategist/designer who works from home.,0,0,1,0,0,0,0,0,0
708772,"I do a fair amount of traveling, I'm organized, responsive, and a straight-shooter.",0,0,0,0,1,0,1,0,0
708772,"What you see is what you get :) 
",0,1,0,0,0,0,0,0,0
15612564,"Outgoing, friendly, and fun!!!",0,0,0,0,1,0,0,0,0
15612564,Brad and myself also stay in this apartment in the other room and we are both originally from the Midwest.,0,0,0,1,0,1,0,1,0
15612564,I also work at a hotel in Times Square so I understand how important hospitality is.,0,0,1,0,0,1,0,1,0
15612564,"Since I work and live in the neighborhood I am pretty familiar with the area am available to give any tips on getting around and dining, and drinking of course and Brad is equally as knowledgeable.",0,0,0,1,0,0,0,1,0
15612564,I've been living in NYC for the past 3 years and have enjoyed everyday of it.,0,0,0,0,0,1,0,0,0
15612564,We do some traveling ourselves so we may not always be around but I have a little package put together in your room with some maps and suggestions.,0,0,0,0,0,0,1,1,0
15612564,We always want everyone to adore NYC as much as we do.  ,0,0,0,0,0,1,0,1,0
4756978,Message from Liz: I am a young professional and native Floridian living in New York City.,0,0,1,0,0,1,0,0,0
4756978,I work as an interior designer.,0,0,1,0,0,0,0,0,0
4756978,"I love traveling, college football, brunch, live music, the beach and being active!",1,0,0,0,0,0,1,0,0
4756978,I love living in New York and enjoy being a helpful resource to visitors!,0,0,0,0,0,1,0,1,0
4756978,Message from Nate: Originally from Chicago but I have lived all over the US and have visited nearly every state and 30 countries.,0,0,0,0,0,1,1,0,0
4756978,I am an experienced traveler and AirBNB user.,0,0,0,0,0,0,1,0,0
4756978,I know what makes for a great traveling experience and I assure you that you will be more than satisfied with your stay at our place. ,0,0,0,0,0,0,1,1,0
10148909,I love taking care of people and will make sure you have everything you need and a very comfortable stay! ,0,0,0,0,0,0,0,1,0
22205787,I'm a French curious roboticist who loves to explore and discover the world !,1,0,0,0,0,0,1,0,0
41190629,"I'm a freelance writer originally from Nashville, TN, but I've enjoyed living in LA, San Francisco, Boston, and the very cute Providence, RI.",0,0,1,0,0,1,0,0,0
41190629,"Brooklyn feels like home, though.",0,0,0,0,0,1,0,0,0
41190629,I tend to enjoy lazing at the beach and figuring out how to get on boats.,1,0,0,0,0,0,0,0,0
41190629,I spend most of my time reading books about ill-fated adventures from the late 19th Century and watching movies that I find using random key words.,1,0,0,0,0,0,0,0,0
41190629,I like New York because there are innumerable things--big and small--to discover. ,0,0,0,0,0,1,0,0,0
5515965,"We are a young, fun-loving couple in New York City who enjoy travel, music, and living life to the fullest!",1,0,0,1,0,1,1,0,0
5515965,This of course includes exploring new places and spaces in our own City and worldwide.,0,0,0,0,0,0,1,0,0
5515965,"Sarah works as a professional nanny, and Tom is a CPA.",0,0,1,0,0,0,0,0,0
5515965,"Some of our passions & hobbies include decorating, concerts, Broadway shows, movies, and stuffing ourselves with delicious food! ",1,0,0,0,0,0,0,0,0
22308249,"Originally from Colorado and Oregon, we moved to New York two years ago.",0,0,0,0,0,1,0,0,0
22308249,We love living life on the upper east side of Manhattan!,0,0,0,0,0,1,0,0,0
22308249,"We spend most of our free time with our dog, Mordecai, either in Central Park or at Carl Schurz Park on the east river.",1,0,0,1,0,1,0,0,0
22308249,Our favorite activities include exploring the many museums NYC has to offer or taking short weekend getaways throughout New England and the northeast.,1,0,0,0,0,1,1,0,0
22308249,"We find that airbnb is a great way to fund our explorations and love getting to meet the individuals we host, as well as those who host us. ",0,0,0,0,0,0,1,1,0
15287426,Working in the city and full of suggestions to make your NYC experience the best possible in any budget.,0,0,0,0,0,1,0,1,0
17225793,I travel a ton for work so want to make sure someone can make use of my apartment in this really great neighborhood.,0,0,0,0,0,0,1,1,0
17225793,"Would love to tell you all my favorite local spots, as well as other highlights of NYC if you are visiting!",0,0,0,0,0,1,0,1,0
33292980,I work in financial industry and I travel a lot for business and pleasure ,0,0,1,0,0,0,1,0,0
41358,I am a young(ish) professional living in Fort Greene Brooklyn.,0,0,1,0,0,1,0,0,0
41358,I travel frequently and like to make sure that my warm and welcoming home is being used while I am away. ,0,0,0,0,0,0,1,1,0
7309684,I'm a 31 year old British male living & working in New York City as a professional musician (percussionist).,0,0,1,0,0,1,0,0,0
7309684,I've lived & worked in the New York for 8 years & currently live in a charming studio apartment on the Upper East Side.,0,0,0,0,0,1,0,0,0
7309684,"I've performed all over the U.S, Europe & performed on several U.S. network TV shows.",0,0,1,0,0,0,0,0,0
7309684,"I'm pretty easy going, clean, quiet and respectful.",0,0,0,0,1,0,0,0,0
7309684,I generally expect the same from any guest who chooses to stay in my apartment.,0,0,0,0,0,0,0,1,0
7309684,Please message me if you have any other questions or concerns.,0,0,0,0,0,0,0,1,0
7309684,Thanks!,0,0,0,0,0,0,0,1,0
15384170,"Born: Preston, UK
Raised: Stuttgart, Deutschland
Love: real ale (the English kind), kiteboarding, climbing mountains, watermelon and Billy Idol
Hate: hand dryers, paperwork, visa lawyers and papaya

For a better idea check out @JRthelegalalien on twitter or @thelegalalien on instagram.",1,0,0,0,0,1,0,0,0
34894240,"Hey, I'm Nate, and I own this apartment with my wife Eliana.",0,0,0,1,0,0,0,0,0
34894240,"She started a gallery out of this apartment and ran three separate nonprofits, while providing housing to a number of artists, poets, and musicians.",0,0,1,0,0,0,0,1,0
34894240,She is currently starting a business distributing children's books written in Spanish to promote immigrant literary and preservation of bilingualism.,0,0,1,0,0,0,0,0,0
34894240,I'm a poet and musician who used to perform at her cafe just up the street from this apartment.,1,0,1,0,0,0,0,0,0
34894240,She liked my beard.,0,0,0,0,0,0,0,0,0
34894240,I work in Alaska as an industrial climber.,0,0,1,0,0,0,0,0,0
34894240,We raised our daughter at this apartment for her first five years--she still loves to come back as much as she can.,0,0,0,1,0,0,0,0,0
34894240,We all love to read: we moved a library out of the apartment to make it ready for you. ,1,0,0,0,0,0,0,0,0
647528,"Independent (and multimedia) Italian journalist, based in NY.",0,0,1,0,0,1,0,0,0
12289248,Hi all!,0,0,0,0,0,0,0,1,0
12289248,I'm a late-twenties laid-back female that gets to call NYC home.,0,0,0,0,1,1,0,0,0
12289248,"I'm a Fulbright alum and a current New York City Teaching Fellow, earning my second master's degree in education.",0,0,1,0,0,1,0,0,0
12289248,"I've traveled to 26 countries, lived in two outside of the U.S. and seven U.S. states.",0,0,0,0,0,0,1,0,0
12289248,"I love bacon, bourbon, Irish coffee, and everything spicy!",1,0,0,0,0,0,0,0,0
12289248,My roommates are also females in their mid-late twenties.,0,0,0,1,0,0,0,0,0
12289248,"They work in nursing, finance, and public relations.",0,0,1,0,0,0,0,0,0
12289248,"All are very relaxed, always on-the-go, and love hosting our Airbnb guests!",0,0,0,0,1,0,0,1,0
3078305,"Hi, I'm Ilaria and I live in New York City with my boyfriend Giovanni.",0,0,0,1,0,1,0,1,0
3078305,We love NY and we'd love to share the experience of living here with you guys!,0,0,0,0,0,1,0,1,0
7804609,I am a 32 yr old Executive Assistant originally from Ohio.,0,0,1,0,0,1,0,0,0
7804609,I love to travel and do so as much as possible.,0,0,0,0,0,0,1,0,0
7804609,"I'm dependable, clean and organized. ",0,0,0,0,1,0,0,0,0
1283651,I'm a happy guy.,0,0,0,0,1,0,0,0,0
5132658,I am a gypsy.,0,0,0,0,1,0,0,0,0
5132658,"Living between NYC and SC, working motorcycles and tradeshows country wide, so I travel frequently and rent out my rooms in between!",0,0,1,0,0,1,0,0,0
24864004,Welcome to our Posh Pad!,0,0,0,0,0,0,0,1,0
24864004,"This is a shared account for the owners our little apartment in the Alphabet City/East Village neighborhood of Manhattan New York, Kelsey & Chelsea.",0,0,0,0,0,1,0,1,0
24864004,We love meeting new people and making new friends while supplementing our Art career.,0,0,1,0,0,0,0,1,0
24864004,We would love to have you stay with us.,0,0,0,0,0,0,0,1,0
24864004,Kelsey & Chelsea ,0,0,0,0,0,0,0,0,1
24481091,"I'm a Spaniard graphic designer working in New York City, and who loves travel with family and friends.",0,0,1,0,0,1,1,0,0
24481091,"I've traveled with AirBnB and CouchSurfing a dozen of times, and I love the experience of meet new people in their original home.",0,0,0,0,0,0,1,0,0
24481091,"I'm creative, polite, clean and very easy going so, looking forward to see where to the next trip brings me.",0,0,0,0,1,0,0,0,0
24445438,"I am from the south, so I have a knack for hospitality, and I make sure your stay is as pleasant and comfortable as possible.",0,0,0,0,0,0,0,1,0
24445438,"I am ecstatic about life, and I enjoy the arts, entertainment, culture, great conversation, food and sports.",1,0,0,0,1,0,0,0,0
24445438,I am looking forward to welcoming you to an exciting experience in New York City.,0,0,0,0,0,1,0,1,0
28013319,"We are a tight-knit, and curious family.",0,0,0,1,1,0,0,0,0
28013319,My wife and two children are native New Yorkers.,0,0,0,1,0,1,0,0,0
28013319,I was raised in India and have lived in the US for 20+ years.,0,0,0,0,0,1,0,0,0
28013319,"We keep close ties to my wife's parents who still live in Queens, as well as with my parents and family still in India.",0,0,0,1,0,1,0,0,0
28013319,Our Airbnb unit is typically used by our extended family.,0,0,0,1,0,0,0,1,0
28013319,We're pretty well-traveled and really enjoy getting to know new places.,0,0,0,0,0,0,1,0,0
28013319,We have lived in this house for the past 10 years.,0,0,0,0,0,0,0,1,0
28013319,"It has a wonderful, friendly, warm vibe.",0,0,0,0,0,0,0,1,0
28013319,The tenants who live in the upper unit have been with us for 8 years and are as close as family.,0,0,0,0,0,0,0,1,0
28013319,"Our own family comes in and out all the time, as do a wide range of friends who know they are always welcome to stay over.",0,0,0,1,0,0,0,1,0
28013319,"Each summer we hold a number of events in our yard, including in one year the wedding of the son of a close friend.",0,0,0,1,0,0,0,1,0
28013319,"Brooklyn has changed a lot in the last 10 years and we've had a front-row seat for much of it: the changes on Vanderbilt, the new stadium, the different class of restaurants and shops moving in.",0,0,0,0,0,1,0,1,0
28013319,It is pretty remarkable.,0,0,0,0,0,0,0,0,1
28013319,"Then again, so are most neighborhoods in New York City. ",0,0,0,0,0,1,0,0,0
4104341,"Easy going person like to make new friends, running and be happy!",0,0,0,0,1,0,0,0,0
2365114,"I'm an Argentinean filmmaker in my early 40's, very clean and responsible.",0,0,1,0,1,1,0,0,0
2365114,I split my time living between New York and Buenos Aires.,0,0,0,0,0,1,0,0,0
2365114,I speak English and Spanish.,0,0,0,0,0,0,0,0,0
2365114,"I traveled to Spain, Italy, Denmark, Germany, UK, Switzerland, France, Canada, Mexico, Brazil, Chile, Bolivia, Peru, Uruguay, Colombia, Saint Martin, Honduras, Puerto Rico and Dominican Republic.",0,0,0,0,0,0,1,0,0
2365114,"I love cooking, good wine, independent films, dancing and the great energy of New York city.",1,0,0,0,0,1,0,0,0
2365114,Have a great day and thank you reading my profile!,0,0,0,0,0,0,0,1,0
12465884,"Hi, my name is Natasha.",0,0,0,0,0,0,0,1,0
12465884,"I am 27 years old, living and working in NYC.",0,0,0,0,0,1,0,0,0
12465884,"I love cool, positive people, learning about different cultures, traveling, fashion, trying out new cuisines.",1,0,0,0,0,0,0,0,0
12465884,Hanging out with people i love is my favorite thing in the world.,1,0,0,0,0,0,0,0,0
12465884,"I am easy-going and friendly, very open and honest.",0,0,0,0,1,0,0,0,0
12465884,I want to be happy and i believe that maintaining happiness is not an easy task.,0,0,0,0,1,0,0,0,0
12465884,"Work hard, find new challenges, push forward, be strong, do good, find the right people and life gets good.",0,1,0,0,0,0,0,0,0
12465884,Laughter is essential. ,0,1,0,0,0,0,0,0,0
12145783,We are New Yorkers and we love NYC lifestyle.,0,0,0,0,0,1,0,0,0
12145783,A little bit of everything.,0,0,0,0,0,0,0,0,1
12145783,Outgoing and social but family oriented and laid back.,0,0,0,1,1,0,0,0,0
12145783,We love to try new things and be be outgoing but we sometimes love to keep to ourselves and have quiet time.,1,0,0,0,1,0,0,0,0
20256286,"Originally from Long Island, I'm laid back and get along with everyone.",0,0,0,0,1,1,0,0,0
20256286,"I love snowboarding, bourbon and country music.",1,0,0,0,0,0,0,0,0
1368113,I am an investment banker living in NYC.,0,0,1,0,0,1,0,0,0
1368113,"I enjoy running in central park (which is very close to my apartment), meeting friends and shopping! 
",1,0,0,0,0,0,0,0,0
1223259,"Lawyer originally from Boston, schooled in Montreal, living in NYC since 2003.",0,0,1,0,0,1,0,0,0
1223259,"As a guest, my goal is to be invited back.",0,0,0,0,0,0,0,0,0
1223259,"As a host, my goal is to make you want to return.",0,0,0,0,0,0,0,1,0
3635304,I have a great place in New York City and happy to give someone a great stay!,0,0,0,0,0,1,0,1,0
19694209,I am a filmmaker from Germany.,0,0,1,0,0,1,0,0,0
19694209,I spend half of my time living and working in New York ever since I studied cinematography there in 2011.,0,0,1,0,0,1,0,0,0
19694209,Once upon a time I was a diving instructor in Thailand.,0,0,1,0,0,1,0,0,0
1594995,Hello!,0,0,0,0,0,0,0,1,0
1594995,"My name is Jessica, but my friends call me Jess.",0,0,0,0,0,0,0,0,0
1594995,I am a New York City-based Nutritionist with a passion for teaching marginalized communities about healthy and sustainable food choices.,0,0,1,0,0,1,0,0,0
1594995,I have lived in my BK apartment for over 7 years and have spent a lot of time intentionally creating warm vibes in the space.,0,0,0,0,0,1,0,1,0
1594995,I'm taking spanish classes in Costa Rica for 6 weeks and then spending the next 4 months traveling the world.,0,0,1,0,0,0,1,0,0
1594995,I will be subletting my apartment in the meantime!,0,0,0,0,0,0,0,1,0
1594995,=) ,0,0,0,0,1,0,0,0,0
3911196,"Brooklyn, NY residents since 2006 -- who enjoy traveling, art, food and music.",1,0,0,0,0,1,1,0,0
3911196,We both work in the advertising industry in Manhattan.,0,0,1,0,0,0,0,0,0
7853251,"Bubbly, Energetic, hard working and always ready to have a good time!",0,0,0,0,1,0,0,0,0
7853251,!,0,0,0,0,0,0,0,0,1
5958514,Sam here!,0,0,0,0,0,0,0,0,0
5958514,"Originally from the south, I've been in NYC for almost four years now.",0,0,0,0,0,1,0,0,0
5958514,"As a recent graduate from Parsons, I'm currently working on my portfolio.",0,0,1,0,0,0,0,0,0
5958514,I will soon begin my job search for a full-time position in the interior/architecture field.,0,0,1,0,0,0,0,0,0
2729738,I live in New York by way of California and work in the Fashion industry here in NYC.,0,0,1,0,0,1,0,0,0
2729738,"I love to travel, cook and learn about new cultures and places! ",1,0,0,0,0,0,1,0,0
5212493,Two educators from the US,0,0,1,0,0,1,0,0,0
546595,Hello!,0,0,0,0,0,0,0,0,1
546595,I am a photographer living in NYC...,0,0,1,0,0,1,0,0,0
546595,I love to travel and spend a lot of time on the road.,0,0,0,0,0,0,1,0,0
546595,"I have had great experiences using airbnb as a traveler myself, so I decided to list my spaces here as well... ask me anything!",0,0,0,0,0,0,1,0,0
546595,:),0,0,0,0,0,0,0,0,1
2191187,"Hi, my name is Silke and I am a New Yorker by way of California.",0,0,0,0,0,1,0,0,0
2191187,I travel frequently for my job as a software sales rep and would love to have you stay in my West Village oasis while I'm away.,0,0,1,0,0,0,1,0,0
2191187,"I am always exploring the wonderful treasures of my neighborhood and beyond and would be happy to recommend some spots to eat, drink and be merry during your stay!",1,0,0,0,0,0,0,0,0
21172476,I am French/ American and grew up in Australia.,0,0,0,0,0,1,0,0,0
21172476,I currently live in Brooklyn with my boyfriend and work in management consulting.,0,0,1,0,0,1,0,0,0
21172476,I love traveling and spending time outdoors.,1,0,0,0,0,0,1,0,0
21172476,"In particular I am very fond of hiking, skiing, sailing and horse ridding.",1,0,0,0,0,0,0,0,0
1386407,"Hello, I am a living in New York for almost four years, did my Masters in Sociology at the New School and am now working for a Non-Profit working as a newsperson for UN related issues.",0,0,1,0,0,1,0,0,0
1386407,"Originally I come from Dresden, Germany.",0,0,0,0,0,1,0,0,0
1386407,"I like to travel, to hang out with great people, to dance, bike, read, and do outside-activities.",1,0,0,0,0,0,1,0,0
305591,"From Philly originally, now in NYC.",0,0,0,0,0,1,0,0,0
305591,"Entrepreneur and strategy executive, Wharton MBA.",0,0,1,0,0,0,0,0,0
10981050,I am a mother of three.,0,0,0,1,0,0,0,0,0
10981050,I'm a Very friendly and genuine person. ,0,0,0,0,1,0,0,0,0
2960326,I'm from Brazil and I live in NY since 2006.,0,0,0,0,0,1,0,0,0
2960326,"I worked in the financial market for 20 years to reach really one goal: Fund my dreams :-)

This apartment in NY is one of my dreams come true.",0,0,1,0,0,1,0,0,0
2960326,"I really love to travel around the world for surfing, snowboarding and tastings of wine and food.",1,0,0,0,0,0,1,0,0
